market_id,question,category,yes_resolved,created_at,closed_time,end_date,volume,volume24hr,volume1wk,volume1mo,last_trade_price,one_day_price_change,one_week_price_change,one_month_price_change
2036770,"Will muse-spark be the best AI model on April 24, 2026?",Other,0,2026-04-20T20:23:21.057066Z,2026-04-24T19:16:36Z,2026-04-24T00:00:00Z,911.5131000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2036772,"Will any other model be the best AI model on April 24, 2026?",Other,0,2026-04-20T20:23:21.685507Z,2026-04-24T19:16:36Z,2026-04-24T00:00:00Z,8404.016026000001,0.0,0.0,0.0,0.002,-0.0445,0.0,0.0
2036765,"Will claude-opus-4-6 be the best AI model on April 24, 2026?",Other,0,2026-04-20T20:23:19.52673Z,2026-04-24T19:16:36Z,2026-04-24T00:00:00Z,4518.09881,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2036767,"Will gemini-3.1-pro-preview be the best AI model on April 24, 2026?",Other,0,2026-04-20T20:23:20.138962Z,2026-04-24T19:16:36Z,2026-04-24T00:00:00Z,1217.544902,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2036769,"Will gemini-3-pro be the best AI model on April 24, 2026?",Other,0,2026-04-20T20:23:20.752179Z,2026-04-24T19:16:36Z,2026-04-24T00:00:00Z,836.4468250000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2036771,"Will gpt-5.4-high be the best AI model on April 24, 2026?",Other,0,2026-04-20T20:23:21.369737Z,2026-04-24T19:16:36Z,2026-04-24T00:00:00Z,1759.4641000000004,0.0,0.0,0.0,0.001,0.0,0.0,0.0
1927343,San Francisco Giants vs. Cincinnati Reds,Sports,0,2026-04-09T13:00:22.632521Z,2026-04-24T19:16:26Z,2026-04-22T22:40:00Z,286436.3216130001,0.0,0.0,0.0,0.001,-0.5145,0.0,0.0
1927344,Will there be a run scored in the first inning?: San Francisco Giants vs. Cincinnati Reds,Sports,1,2026-04-09T13:00:22.766309Z,2026-04-24T19:16:26Z,2026-04-22T22:40:00Z,1381.230666,0.0,0.0,0.0,0.999,0.5145,0.0,0.0
1984082,Spread: San Francisco Giants (-1.5),Sports,0,2026-04-14T17:05:09.083788Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984083,San Francisco Giants vs. Cincinnati Reds: O/U 9.5,Sports,1,2026-04-14T17:05:09.18945Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994985,Spread: Cincinnati Reds (-6.5),Sports,0,2026-04-15T23:50:01.423518Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,533.0600000000001,0.0,0.0,0.0,0.0,0.0,-0.081,0.0
1994883,San Francisco Giants vs. Cincinnati Reds: O/U 16.5,Sports,0,2026-04-15T23:20:01.49577Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994860,San Francisco Giants vs. Cincinnati Reds: O/U 14.5,Sports,0,2026-04-15T23:08:01.457574Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,109.83,0.0,0.0,0.0,0.48,0.0,0.0,0.0
1994844,Spread: Cincinnati Reds (-2.5),Sports,1,2026-04-15T23:06:01.11529Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,109.89,0.0,0.0,0.0,0.99,0.0,0.0,0.0
1994845,San Francisco Giants vs. Cincinnati Reds: O/U 13.5,Sports,0,2026-04-15T23:06:01.28844Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,201.0201,0.0,0.0,0.0,0.21,0.0,0.0,0.0
1985397,San Francisco Giants vs. Cincinnati Reds: O/U 8.5,Sports,1,2026-04-14T21:05:12.221327Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994921,Spread: Cincinnati Reds (-5.5),Sports,0,2026-04-15T23:22:01.265506Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,165.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1994931,San Francisco Giants vs. Cincinnati Reds: O/U 15.5,Sports,0,2026-04-15T23:28:01.54088Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,173.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994771,Spread: Cincinnati Reds (-3.5),Sports,1,2026-04-15T22:54:01.081817Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,563.25,0.0,0.0,0.0,0.99,0.0,0.0,0.0
1994772,San Francisco Giants vs. Cincinnati Reds: O/U 11.5,Sports,0,2026-04-15T22:54:01.253809Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,8096.3119639999995,0.0,0.0,0.0,0.001,0.0,0.0,0.0
1994773,Spread: Cincinnati Reds (-4.5),Sports,1,2026-04-15T22:56:01.048368Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,4383.035266,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1994774,San Francisco Giants vs. Cincinnati Reds: O/U 12.5,Sports,0,2026-04-15T22:56:01.233557Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,145.853156,0.0,0.0,0.0,0.19,0.0,0.0,0.0
1994683,Spread: Cincinnati Reds (-1.5),Sports,1,2026-04-15T22:44:01.09725Z,2026-04-24T19:16:26Z,2026-04-15T22:40:00Z,145.23000000000002,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062387,"Hyperliquid Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,1,2026-04-23T19:17:56.602115Z,2026-04-24T19:15:20Z,2026-04-24T19:15:00Z,270.40555500000005,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062341,"Solana Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,0,2026-04-23T19:06:59.777562Z,2026-04-24T19:15:20Z,2026-04-24T19:15:00Z,6190.967460000002,0.0,0.0,0.0,0.02,-0.495,0.0,0.0
2062342,"Dogecoin Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,1,2026-04-23T19:06:59.795161Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,1219.412509,0.0,0.0,0.0,0.99,0.485,0.0,0.0
2062345,"Ethereum Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,1,2026-04-23T19:06:59.802804Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,23714.900638999992,0.0,0.0,0.0,0.999,0.49,0.0,0.0
2062389,"BNB Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,0,2026-04-23T19:17:56.694513Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,697.8488040000002,0.0,0.0,0.0,0.03,0.0,0.0,0.0
2062352,"Hyperliquid Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,0,2026-04-23T19:07:01.516755Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,681.837521,0.0,0.0,0.0,0.01,-0.44,0.0,0.0
2062392,"Dogecoin Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,0,2026-04-23T19:18:00.591759Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,1214.4802640000003,0.0,0.0,0.0,0.41,0.0,0.0,0.0
2062351,"XRP Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,0,2026-04-23T19:07:01.42641Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,4983.051335999999,0.0,0.0,0.0,0.01,-0.435,0.0,0.0
2062344,"Bitcoin Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,0,2026-04-23T19:06:59.800685Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,46852.192475999975,0.0,0.0,0.0,0.01,-0.5,0.0,0.0
2062390,"XRP Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,0,2026-04-23T19:17:56.789003Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,1547.1419319999993,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2062388,"Solana Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,0,2026-04-23T19:17:56.685809Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,2556.1468130000003,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2062393,"Ethereum Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,1,2026-04-23T19:18:00.62241Z,2026-04-24T19:15:18Z,2026-04-24T19:15:00Z,11220.128128999999,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062353,"BNB Up or Down - April 24, 3:00PM-3:15PM ET",Crypto,0,2026-04-23T19:07:01.517973Z,2026-04-24T19:15:16Z,2026-04-24T19:15:00Z,385.06272,0.0,0.0,0.0,0.21,-0.495,0.0,0.0
2062391,"Bitcoin Up or Down - April 24, 3:10PM-3:15PM ET",Crypto,1,2026-04-23T19:18:00.49781Z,2026-04-24T19:15:16Z,2026-04-24T19:15:00Z,96340.83695699989,0.0,0.0,0.0,0.99,0.0,0.0,0.0
1746131,Will National Bank of Egypt Club win on 2026-04-24?,Sports,1,2026-03-27T19:00:43.827601Z,2026-04-24T19:13:40Z,2026-04-24T14:00:00Z,10639.464065,0.0,0.0,0.0,0.999,0.5745,0.6045,0.0
1746132,Will National Bank of Egypt Club vs. ZED FC end in a draw?,Sports,0,2026-03-27T19:00:43.931012Z,2026-04-24T19:13:40Z,2026-04-24T14:00:00Z,7939.561478999999,0.0,0.0,0.0,0.001,-0.3245,-0.3395,0.0
1746133,Will ZED FC win on 2026-04-24?,Sports,0,2026-03-27T19:00:44.031821Z,2026-04-24T19:13:40Z,2026-04-24T14:00:00Z,6955.021109000003,0.0,0.0,0.0,0.001,-0.2545,-0.3345,0.0
1758634,Spread: National Bank of Egypt Club (-1.5),Sports,0,2026-03-28T12:00:10.601338Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,6.742785,0.0,0.0,0.0,0.0,-0.1695,-0.3295,0.0
1758642,Spread: National Bank of Egypt Club (-2.5),Sports,0,2026-03-28T12:00:10.827997Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,397.56663100000003,0.0,0.0,0.0,0.109,-0.0645,-0.3395,0.0
1758647,Spread: ZED FC (-2.5),Sports,0,2026-03-28T12:00:10.941823Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,1062.237109,0.0,0.0,0.0,0.079,-0.0205,-0.3695,0.0
1758652,National Bank of Egypt Club vs. ZED FC: O/U 1.5,Sports,1,2026-03-28T12:00:11.053828Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,6116.2256130000005,0.0,0.0,0.0,0.998,0.3395,0.3945,0.0
1758654,National Bank of Egypt Club vs. ZED FC: O/U 2.5,Sports,1,2026-03-28T12:00:11.158384Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,5849.529359000004,0.0,0.0,0.0,0.999,0.6095,0.4995,0.0
1758638,Spread: ZED FC (-1.5),Sports,0,2026-03-28T12:00:10.713884Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,253.76368300000001,0.0,0.0,0.0,0.0,-0.0895,-0.3345,0.0
1758659,National Bank of Egypt Club vs. ZED FC: O/U 3.5,Sports,0,2026-03-28T12:00:11.271661Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,4991.439045000001,0.0,0.0,0.0,0.01,-0.1895,-0.4395,0.0
1758663,National Bank of Egypt Club vs. ZED FC: O/U 4.5,Sports,0,2026-03-28T12:00:11.377718Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,2164.608146,0.0,0.0,0.0,0.19,-0.0745,-0.2995,0.0
1758669,National Bank of Egypt Club vs. ZED FC: Both Teams to Score,Sports,1,2026-03-28T12:00:11.489719Z,2026-04-24T19:11:34Z,2026-04-24T14:00:00Z,5581.199388999999,0.0,0.0,0.0,0.999,0.5295,0.5195,0.0
2062362,"Bitcoin Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,0,2026-04-23T19:11:58.90237Z,2026-04-24T19:10:36Z,2026-04-24T19:10:00Z,92776.85771799974,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2062363,"Ethereum Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,0,2026-04-23T19:11:58.998677Z,2026-04-24T19:10:24Z,2026-04-24T19:10:00Z,13116.297343000002,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2062360,"Dogecoin Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,1,2026-04-23T19:11:58.806487Z,2026-04-24T19:10:24Z,2026-04-24T19:10:00Z,1675.7939160000003,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062358,"Solana Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,0,2026-04-23T19:11:57.923511Z,2026-04-24T19:10:24Z,2026-04-24T19:10:00Z,3025.3770850000005,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2062359,"BNB Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,0,2026-04-23T19:11:57.943125Z,2026-04-24T19:10:22Z,2026-04-24T19:10:00Z,591.969341,0.0,0.0,0.0,0.03,0.0,0.0,0.0
2062357,"XRP Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,0,2026-04-23T19:11:57.915958Z,2026-04-24T19:10:22Z,2026-04-24T19:10:00Z,2905.006143999999,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2062361,"Hyperliquid Up or Down - April 24, 3:05PM-3:10PM ET",Crypto,1,2026-04-23T19:11:58.888341Z,2026-04-24T19:10:22Z,2026-04-24T19:10:00Z,1082.801173,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062346,"BNB Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,1,2026-04-23T19:07:00.60721Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,745.8103619999999,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2058005,Moeller vs. Diallo: Set 1 Games O/U 8.5,Sports,1,2026-04-23T06:00:40.132205Z,2026-04-24T19:05:20Z,2026-05-01T09:00:00Z,99.58,0.0,0.0,0.0,0.999,0.2145,0.0,0.0
2058008,Moeller vs. Diallo: Set 1 Games O/U 9.5,Sports,1,2026-04-23T06:00:40.288431Z,2026-04-24T19:05:20Z,2026-05-01T09:00:00Z,104.58,0.0,0.0,0.0,0.999,0.4895,0.0,0.0
2058010,Moeller vs. Diallo: Set 1 Games O/U 10.5,Sports,1,2026-04-23T06:00:40.477963Z,2026-04-24T19:05:20Z,2026-05-01T09:00:00Z,110.13999999999999,0.0,0.0,0.0,0.999,0.6945,0.0,0.0
2058003,Set 1 Winner: Moeller vs Diallo,Sports,1,2026-04-23T06:00:40.128259Z,2026-04-24T19:05:20Z,2026-05-01T09:00:00Z,105.895788,0.0,0.0,0.0,0.999,0.5545,0.0,0.0
2055113,Madrid Open: Elmer Moeller vs Gabriel Diallo,Sports,1,2026-04-22T22:00:03.982373Z,2026-04-24T19:05:20Z,2026-05-01T09:00:00Z,167790.39111300008,0.0,0.0,0.0,0.999,0.5895,0.0,0.0
2062350,"Bitcoin Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,1,2026-04-23T19:07:00.746396Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,123224.39962899979,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062349,"Hyperliquid Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,0,2026-04-23T19:07:00.738318Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,245.240906,0.0,0.0,0.0,0.66,0.0,0.0,0.0
2062343,"Dogecoin Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,1,2026-04-23T19:06:59.800278Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,582.7964949999999,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062348,"Solana Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,1,2026-04-23T19:07:00.651675Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,5621.703709000002,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062354,"XRP Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,1,2026-04-23T19:07:01.524016Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,2065.338801,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2062347,"Ethereum Up or Down - April 24, 3:00PM-3:05PM ET",Crypto,1,2026-04-23T19:07:00.642339Z,2026-04-24T19:05:20Z,2026-04-24T19:05:00Z,15103.244521999994,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2063751,Map 2: Odd/Even Total Rounds?,Sports,0,2026-04-23T23:50:18.917772Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063743,Counter-Strike: BIG vs Heroic (BO3) - CCT Global Finals Playoffs,Sports,0,2026-04-23T23:50:17.376301Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,626883.9548090012,0.0,0.0,0.0,0.034,0.0,0.0,0.0
2063744,Counter-Strike: BIG vs Heroic - Map 1 Winner,Sports,0,2026-04-23T23:50:17.547023Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,39734.98411600001,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2063745,Counter-Strike: BIG vs Heroic - Map 2 Winner,Sports,0,2026-04-23T23:50:17.758512Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,55647.057566999996,0.0,0.0,0.0,0.003,0.0,0.0,0.0
2063746,Games Total: O/U 2.5,Sports,0,2026-04-23T23:50:17.93627Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,774.932483,0.0,0.0,0.0,0.07,0.0,0.0,0.0
2063747,Map Handicap: HERO (-1.5) vs BIG (+1.5),Sports,1,2026-04-23T23:50:18.215662Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,764.2003309999999,0.0,0.0,0.0,0.999,0.0,0.0,0.0
2063748,Map 1: Odd/Even Total Kills?,Sports,0,2026-04-23T23:50:18.384427Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063749,Map 1: Odd/Even Total Rounds?,Sports,0,2026-04-23T23:50:18.585951Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063750,Map 2: Odd/Even Total Kills?,Sports,0,2026-04-23T23:50:18.753603Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066180,Map Handicap: BIG (-1.5) vs Heroic (+1.5),Sports,0,2026-04-24T07:40:02.89762Z,2026-04-24T19:04:28Z,2026-04-24T20:00:00Z,111.15,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2004762,Game Handicap: OMG (-1.5) vs LNG Esports (+1.5),Sports,0,2026-04-17T07:00:13.457836Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,228.244756,0.0,0.0,0.0,0.2,-0.2145,-0.5045,0.0
1998047,Game 1: Odd/Even Total Kills?,Sports,0,2026-04-16T09:20:12.055827Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,5.58,0.0,0.0,0.0,0.0,-0.4995,-0.5195,0.0
1998048,Game 2: Both Teams Slay Baron Nashor?,Sports,0,2026-04-16T09:20:13.038232Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.1195,-0.5195,0.0
1998050,Game 2: Both Teams Destroy Inhibitors?,Sports,0,2026-04-16T09:20:14.156866Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.0995,-0.5095,0.0
1998049,Game 2: Both Teams Slay a Dragon?,Sports,1,2026-04-16T09:20:13.149072Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,16.740000000000002,0.0,0.0,0.0,0.99,0.2695,0.4795,0.0
1998051,Game 2: Any Player Quadra Kill?,Sports,0,2026-04-16T09:20:14.299025Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.1295,-0.5095,0.0
1998052,Game 2: Any Player Penta Kill?,Sports,0,2026-04-16T09:20:14.412817Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,15.61,0.0,0.0,0.0,0.0,-0.0245,-0.5045,0.0
1998053,Game 2: Odd/Even Total Kills?,Sports,1,2026-04-16T09:20:15.253909Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.4995,0.4895,0.0
1998037,LoL: Oh My God vs LNG Esports (BO3) - LPL Group Nirvana,Sports,0,2026-04-16T09:20:09.223232Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,534530.7863579991,0.0,0.0,0.0,0.001,-0.3845,-0.4445,0.0
1998038,LoL: Oh My God vs LNG Esports - Game 1 Winner,Sports,0,2026-04-16T09:20:09.428295Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,275967.56637600006,0.0,0.0,0.0,0.001,-0.4195,-0.4545,0.0
1998039,LoL: Oh My God vs LNG Esports - Game 2 Winner,Sports,0,2026-04-16T09:20:09.960776Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,278302.9007720005,0.0,0.0,0.0,0.001,-0.4195,-0.4695,0.0
1998040,Games Total: O/U 2.5,Sports,0,2026-04-16T09:20:10.072314Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,3722.2405820000004,0.0,0.0,0.0,0.01,-0.4945,-0.4945,0.0
1998041,Game Handicap: LNG (-1.5) vs Oh My God (+1.5),Sports,1,2026-04-16T09:20:10.23313Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,2136.472361,0.0,0.0,0.0,0.999,0.7195,0.7095,0.0
1998042,Game 1: Both Teams Slay Baron Nashor?,Sports,0,2026-04-16T09:20:11.035393Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,5.58,0.0,0.0,0.0,0.0,-0.115,-0.515,0.0
1998043,Game 1: Both Teams Slay a Dragon?,Sports,0,2026-04-16T09:20:11.16155Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,5.58,0.0,0.0,0.0,0.0,-0.725,-0.495,0.0
1998044,Game 1: Both Teams Destroy Inhibitors?,Sports,0,2026-04-16T09:20:11.289238Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,5.58,0.0,0.0,0.0,0.0,-0.0995,-0.5095,0.0
1998045,Game 1: Any Player Quadra Kill?,Sports,0,2026-04-16T09:20:11.826323Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.1295,-0.5145,0.0
1998046,Game 1: Any Player Penta Kill?,Sports,0,2026-04-16T09:20:11.935276Z,2026-04-24T19:01:28Z,2026-04-24T13:00:00Z,52.7,0.0,0.0,0.0,0.0,-0.0245,-0.4895,0.0
2023488,Total Kills Over/Under 28.5 in Game 1?,Sports,0,2026-04-19T15:00:27.880847Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2023489,Total Kills Over/Under 24.5 in Game 2?,Sports,0,2026-04-19T15:00:28.079759Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2023494,Total Kills Over/Under 27.5 in Game 1?,Sports,0,2026-04-19T15:00:28.506094Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.495,0.0,0.0
2023495,Total Kills Over/Under 28.5 in Game 2?,Sports,0,2026-04-19T15:00:28.648798Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2023496,Total Kills Over/Under 26.5 in Game 1?,Sports,0,2026-04-19T15:00:28.741293Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2023497,First Blood in Game 2?,Sports,0,2026-04-19T15:00:28.81537Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,133.322,0.0,0.0,0.0,0.01,-0.5095,0.0,0.0
2023498,First Blood in Game 1?,Sports,0,2026-04-19T15:00:28.909592Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,5.58,0.0,0.0,0.0,0.0,-0.5045,0.0,0.0
2023487,Total Kills Over/Under 25.5 in Game 2?,Sports,0,2026-04-19T15:00:27.877248Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2023490,Total Kills Over/Under 24.5 in Game 1?,Sports,0,2026-04-19T15:00:28.108456Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,313.41705,0.0,0.0,0.0,0.57,-0.4995,0.0,0.0
2023491,Total Kills Over/Under 26.5 in Game 2?,Sports,0,2026-04-19T15:00:28.263748Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2023492,Total Kills Over/Under 25.5 in Game 1?,Sports,0,2026-04-19T15:00:28.305647Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,139.282856,0.0,0.0,0.0,0.49,-0.4995,0.0,0.0
2023493,Total Kills Over/Under 27.5 in Game 2?,Sports,0,2026-04-19T15:00:28.453829Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,-0.4995,0.0,0.0
2066754,Total Kills Over/Under 20.5 in Game 2?,Sports,0,2026-04-24T10:20:38.137983Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066755,Total Kills Over/Under 21.5 in Game 2?,Sports,0,2026-04-24T10:20:38.303606Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066756,Total Kills Over/Under 22.5 in Game 2?,Sports,0,2026-04-24T10:20:38.450206Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066498,Total Kills Over/Under 22.5 in Game 1?,Sports,0,2026-04-24T09:20:32.09796Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066499,Total Kills Over/Under 21.5 in Game 1?,Sports,0,2026-04-24T09:20:32.274715Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066544,Total Kills Over/Under 19.5 in Game 1?,Sports,1,2026-04-24T09:30:38.876008Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,10.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2066545,Total Kills Over/Under 18.5 in Game 1?,Sports,1,2026-04-24T09:30:39.015917Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,19.990000000000002,0.0,0.0,0.0,0.999,0.0,0.0,0.0
2066546,Total Kills Over/Under 17.5 in Game 1?,Sports,1,2026-04-24T09:30:39.152229Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,10.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2066547,Total Kills Over/Under 20.5 in Game 1?,Sports,0,2026-04-24T09:30:39.278145Z,2026-04-24T19:01:28Z,2026-04-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
